dst_bytes,src_bytes,land,is_host_login,duration,num_failed_logins,srv_count,wrong_fragment,su_attempted,CATEGORY
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0803921568627451,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0431372549019607,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0137254901960784,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0705882352941176,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.088235294117647,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0823529411764705,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0568627450980392,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0666666666666666,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.088235294117647,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0039215686274509,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0901960784313725,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0235294117647058,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0039215686274509,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0137254901960784,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.092156862745098,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0862745098039215,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0607843137254901,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0686274509803921,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0117647058823529,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0254901960784313,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0627450980392156,0.0,0,PROBE
1.6308073486508854e-05,0.0,0,0,1,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0235294117647058,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.092156862745098,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0725490196078431,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0686274509803921,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0137254901960784,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0078431372549019,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.096078431372549,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0803921568627451,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0509803921568627,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0431372549019607,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.088235294117647,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0705882352941176,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0490196078431372,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0392156862745098,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0274509803921568,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0725490196078431,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.1,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0588235294117647,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0450980392156862,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0764705882352941,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0588235294117647,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0803921568627451,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0627450980392156,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0529411764705882,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0862745098039215,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.096078431372549,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0392156862745098,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0352941176470588,0.0,0,PROBE
0.0,4.715633049241768e-08,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0176470588235294,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0627450980392156,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0235294117647058,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.096078431372549,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.084313725490196,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0607843137254901,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,31138,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,41721,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,13241,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,5010,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,41516,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,3871,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,21701,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,40339,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,21455,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,36762,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,2,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0039215686274509,0.0,0,PROBE
0.0,0.0,0,0,2,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,14098,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,26151,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,31521,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,5,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,37097,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,37815,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,13598,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,21987,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,17539,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,4229,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,16985,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,22176,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,32038,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,6,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,3,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,23,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,17005,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,3831,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,4681,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,12773,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,2,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,36550,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,21314,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0039215686274509,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,8037,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,38998,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,38657,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,40638,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,18118,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,35196,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,8815,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,17616,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,5,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,3,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,39572,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,539,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,2,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,951,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,5050,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,5170,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,5,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,42448,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,22296,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,38044,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0039215686274509,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,121,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,30915,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,9215,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,39256,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,5,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,1.0,0,0,35682,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,38384,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,9315,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,19,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,36467,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,1,0.0,0.0019607843137254,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,1011,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,38714,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,41802,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,2,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,14299,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.619796138467648e-09,0,0,671,0.0,0.0019607843137254,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,0.0,0,0,0,0.0,0.0,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0176470588235294,0.0,0,PROBE
0.0,2.0958369107741185e-08,0,0,0,0.0,0.0901960784313725,0.0,0,PROBE
